Temperature,Air Humidity,Date,Time
30.7772234,45.60189139,2024-06-22,16:54:00
23.46593004,64.86155286,2024-06-22,16:57:00
27.55021556,52.37494803,2024-06-22,17:00:00
21.65750777,52.64304816,2024-06-22,17:03:00
33.51545783,75.65115624,2024-06-22,17:06:00
30.17941741,40.39361204,2024-06-22,17:09:00
38.38690561,68.87082719,2024-06-22,17:12:00
28.23926526,39.20534253,2024-06-22,17:15:00
25.53942205,56.30836596,2024-06-22,17:18:00
28.62761622,69.68449097,2024-06-22,17:21:00
22.57648481,79.90133221,2024-06-22,17:24:00
35.18204013,44.55849109,2024-06-22,17:27:00
19.17876027,71.35612959,2024-06-22,17:30:00
27.2062208,59.92244686,2024-06-22,17:33:00
19.87688761,61.84337079,2024-06-22,17:36:00
29.80435806,42.27862158,2024-06-22,17:39:00
38.59688176,39.57399789,2024-06-22,17:42:00
38.20971502,63.82291678,2024-06-22,17:45:00
18.11304123,79.62575131,2024-06-22,17:48:00
26.41174852,51.82552902,2024-06-22,17:51:00
33.34728323,76.84851363,2024-06-22,17:54:00
28.64922722,80.58427333,2024-06-22,17:57:00
25.54930834,64.29258308,2024-06-22,18:00:00
29.00960184,38.82722236,2024-06-22,18:03:00
37.76774891,67.36172277,2024-06-22,18:06:00
37.03844843,41.94293682,2024-06-22,18:09:00
27.02201533,50.68332873,2024-06-22,18:12:00
36.92496264,73.32102225,2024-06-22,18:15:00
27.18849031,44.91292984,2024-06-22,18:18:00
38.48850117,55.75435119,2024-06-22,18:21:00
21.11567173,55.30019236,2024-06-22,18:24:00
35.66463655,41.36892136,2024-06-22,18:27:00
18.37122535,62.13011809,2024-06-22,18:30:00
24.04089714,62.47219366,2024-06-22,18:33:00
28.41086385,80.36430187,2024-06-22,18:36:00
36.48286722,70.15941623,2024-06-22,18:39:00
36.65283988,49.77996509,2024-06-22,18:42:00
19.09225657,64.74085832,2024-06-22,18:45:00
28.98697017,62.14859071,2024-06-22,18:48:00
28.24835958,40.92329332,2024-06-22,18:51:00
31.81953237,53.14053546,2024-06-22,18:54:00
31.47954676,38.3814406,2024-06-22,18:57:00
27.3765463,46.39100522,2024-06-22,19:00:00
26.32843352,52.36883325,2024-06-22,19:03:00
30.74144349,45.54884167,2024-06-22,19:06:00
20.39386274,78.37946964,2024-06-22,19:09:00
37.63945741,47.30228083,2024-06-22,19:12:00
30.26311956,49.00764595,2024-06-22,19:15:00
19.94929506,69.01191115,2024-06-22,19:18:00
20.2488131,42.35441552,2024-06-22,19:21:00
33.91205345,63.83403686,2024-06-22,19:24:00
18.17261608,66.7660268,2024-06-22,19:27:00
38.74172242,71.38922151,2024-06-22,19:30:00
32.77610701,58.37257687,2024-06-22,19:33:00
20.57018446,78.26497553,2024-06-22,19:36:00
33.52237923,61.97113443,2024-06-22,19:39:00
36.48049435,46.30364834,2024-06-22,19:42:00
19.15283424,63.9014646,2024-06-22,19:45:00
30.65428345,55.83766702,2024-06-22,19:48:00
23.17639669,44.87610449,2024-06-22,19:51:00
22.12749137,46.64907687,2024-06-22,19:54:00
20.80142563,47.7134118,2024-06-22,19:57:00
22.33638996,64.64206436,2024-06-22,20:00:00
38.80136822,46.53533085,2024-06-22,20:03:00
37.65265946,42.84442476,2024-06-22,20:06:00
28.58062658,41.44735987,2024-06-22,20:09:00
30.83272184,76.48272392,2024-06-22,20:12:00
32.72842548,56.4139915,2024-06-22,20:15:00
26.34294588,45.85095564,2024-06-22,20:18:00
32.56749236,73.02622683,2024-06-22,20:21:00
26.73357298,69.85888796,2024-06-22,20:24:00
35.55887536,69.63091393,2024-06-22,20:27:00
22.37375219,41.12335653,2024-06-22,20:30:00
21.69078291,48.28084554,2024-06-22,20:33:00
26.92446827,42.28805582,2024-06-22,20:36:00
29.00215064,52.26309957,2024-06-22,20:39:00
36.6756065,76.46554842,2024-06-22,20:42:00
32.71428578,65.36061533,2024-06-22,20:45:00
18.65523135,39.99766312,2024-06-22,20:48:00
18.97475801,78.19539221,2024-06-22,20:51:00
33.64209954,40.07326343,2024-06-22,20:54:00
22.84407106,80.78072705,2024-06-22,20:57:00
22.83773189,53.663542,2024-06-22,21:00:00
32.12254068,79.826479,2024-06-22,21:03:00
28.53552658,72.50220094,2024-06-22,21:06:00
31.78182638,79.15896491,2024-06-22,21:09:00
18.91343151,66.23014653,2024-06-22,21:12:00
37.58882039,50.31500475,2024-06-22,21:15:00
23.01621777,64.27620959,2024-06-22,21:18:00
36.62665832,54.17248244,2024-06-22,21:21:00
26.3274611,57.86929706,2024-06-22,21:24:00
21.09045332,69.30488898,2024-06-22,21:27:00
22.42368969,58.61561595,2024-06-22,21:30:00
28.18020676,38.5535336,2024-06-22,21:33:00
25.46437991,50.43082348,2024-06-22,21:36:00
18.00213247,59.11614486,2024-06-22,21:39:00
32.97542241,76.74406698,2024-06-22,21:42:00
28.36042739,43.39533893,2024-06-22,21:45:00
20.81073528,53.33326924,2024-06-22,21:48:00
20.72027699,72.18676272,2024-06-22,21:51:00
26.81304001,61.3844678,2024-06-22,21:54:00
30.68585871,57.52299464,2024-06-22,21:57:00
20.48484755,58.9954104,2024-06-22,22:00:00
28.40070315,69.86721727,2024-06-22,22:03:00
26.9661422,41.84457576,2024-06-22,22:06:00
33.20317144,69.32695709,2024-06-22,22:09:00
28.53283455,38.73803863,2024-06-22,22:12:00
28.85465549,52.17615793,2024-06-22,22:15:00
38.57242478,78.51221365,2024-06-22,22:18:00
21.8137453,38.49366096,2024-06-22,22:21:00
34.19842898,74.34013814,2024-06-22,22:24:00
18.99777677,63.29105671,2024-06-22,22:27:00
21.35518362,67.12102521,2024-06-22,22:30:00
27.45293576,60.95439745,2024-06-22,22:33:00
33.05619648,44.6969296,2024-06-22,22:36:00
34.49419578,76.61353548,2024-06-22,22:39:00
20.02417126,41.35664392,2024-06-22,22:42:00
32.6318157,63.37110557,2024-06-22,22:45:00
38.10449706,45.706061,2024-06-22,22:48:00
33.94526743,76.9902668,2024-06-22,22:51:00
18.0640508,63.58492743,2024-06-22,22:54:00
36.47965904,38.42976305,2024-06-22,22:57:00
33.43322456,76.5171707,2024-06-22,23:00:00
20.08389356,52.77315932,2024-06-22,23:03:00
34.46895766,72.81786572,2024-06-22,23:06:00
33.9581668,80.17368882,2024-06-22,23:09:00
33.48313419,53.42749828,2024-06-22,23:12:00
18.07034624,49.005638,2024-06-22,23:15:00
33.24628155,80.49975631,2024-06-22,23:18:00
29.78538937,52.75671416,2024-06-22,23:21:00
23.57071978,49.90053574,2024-06-22,23:24:00
20.96572316,66.68300869,2024-06-22,23:27:00
28.7832231,56.70988442,2024-06-22,23:30:00
19.46897763,66.71946522,2024-06-22,23:33:00
22.05824754,39.68593112,2024-06-22,23:36:00
34.2954284,51.04887547,2024-06-22,23:39:00
29.06516617,51.3934381,2024-06-22,23:42:00
30.03840411,47.14779929,2024-06-22,23:45:00
33.03169187,69.75791683,2024-06-22,23:48:00
37.72794091,49.48597768,2024-06-22,23:51:00
24.81707336,77.19021417,2024-06-22,23:54:00
21.8397285,58.41111028,2024-06-22,23:57:00
24.18178427,50.29044172,2024-06-23,00:00:00
38.28947471,75.89310207,2024-06-23,00:03:00
37.39082723,41.18675878,2024-06-23,00:06:00
37.91412145,59.16715369,2024-06-23,00:09:00
34.28258454,64.26476049,2024-06-23,00:12:00
33.69181414,61.64305494,2024-06-23,00:15:00
18.06805145,57.73955061,2024-06-23,00:18:00
24.46333389,76.90683894,2024-06-23,00:21:00
35.00478541,55.58292007,2024-06-23,00:24:00
30.00848592,60.07503838,2024-06-23,00:27:00
22.16209889,62.92243703,2024-06-23,00:30:00
30.07657017,68.18888119,2024-06-23,00:33:00
38.94109926,44.4401295,2024-06-23,00:36:00
26.05424045,63.9171479,2024-06-23,00:39:00
31.03123272,63.00356384,2024-06-23,00:42:00
31.34285948,79.39424911,2024-06-23,00:45:00
18.90262053,64.8929091,2024-06-23,00:48:00
32.30803351,51.47991526,2024-06-23,00:51:00
18.39508066,53.51470682,2024-06-23,00:54:00
20.27115171,48.11180371,2024-06-23,00:57:00
27.47300278,49.06551866,2024-06-23,01:00:00
36.43633346,39.0583098,2024-06-23,01:03:00
36.90435388,46.18342057,2024-06-23,01:06:00
20.42358886,49.6688995,2024-06-23,01:09:00
27.69024765,48.98779992,2024-06-23,01:12:00
20.05445846,51.60702634,2024-06-23,01:15:00
24.42345231,48.24331191,2024-06-23,01:18:00
22.22067707,58.49823605,2024-06-23,01:21:00
30.64437683,41.60244355,2024-06-23,01:24:00
35.26709521,50.31823996,2024-06-23,01:27:00
20.52175903,47.21638304,2024-06-23,01:30:00
18.31758649,81.13868483,2024-06-23,01:33:00
27.3973287,74.05445959,2024-06-23,01:36:00
38.02198199,54.97312957,2024-06-23,01:39:00
32.40035273,57.72330186,2024-06-23,01:42:00
31.3333338,74.99718932,2024-06-23,01:45:00
37.01170886,54.53817018,2024-06-23,01:48:00
36.07653101,47.14456722,2024-06-23,01:51:00
27.5122104,66.53107632,2024-06-23,01:54:00
24.44994901,54.96684704,2024-06-23,01:57:00
28.89542927,56.98597634,2024-06-23,02:00:00
26.8868531,61.47469198,2024-06-23,02:03:00
20.28632827,49.62730618,2024-06-23,02:06:00
22.98117635,43.75409752,2024-06-23,02:09:00
22.1858907,73.01361621,2024-06-23,02:12:00
26.04251625,62.41451116,2024-06-23,02:15:00
20.68078332,48.87828609,2024-06-23,02:18:00
38.87568129,68.38417448,2024-06-23,02:21:00
31.40471425,77.09062875,2024-06-23,02:24:00
38.10096183,53.92271863,2024-06-23,02:27:00
33.34211201,49.83539069,2024-06-23,02:30:00
26.11387023,66.65242868,2024-06-23,02:33:00
30.53906354,47.1717968,2024-06-23,02:36:00
18.05863783,42.56782035,2024-06-23,02:39:00
38.89726343,66.93339222,2024-06-23,02:42:00
22.92268697,40.07478245,2024-06-23,02:45:00
24.27936292,62.20080995,2024-06-23,02:48:00
26.30848156,72.03292064,2024-06-23,02:51:00
34.87396409,54.7320856,2024-06-23,02:54:00
19.85339719,41.20088607,2024-06-23,02:57:00
29.28647581,54.94280747,2024-06-23,03:00:00
30.90791298,47.11017238,2024-06-23,03:03:00
29.95497978,40.16527173,2024-06-23,03:06:00
36.56932136,57.22008081,2024-06-23,03:09:00
34.73809727,73.59852242,2024-06-23,03:12:00
29.28697037,65.58834557,2024-06-23,03:15:00
36.65353604,45.10690968,2024-06-23,03:18:00
31.61024439,68.51930288,2024-06-23,03:21:00
38.455112,72.0337382,2024-06-23,03:24:00
29.27132944,60.95929441,2024-06-23,03:27:00
32.66976446,55.43627987,2024-06-23,03:30:00
32.54795035,51.21303632,2024-06-23,03:33:00
28.91993313,52.56600386,2024-06-23,03:36:00
37.44313664,63.59821724,2024-06-23,03:39:00
23.51997426,62.55171865,2024-06-23,03:42:00
38.17185751,75.88842627,2024-06-23,03:45:00
31.25364066,62.97501348,2024-06-23,03:48:00
18.04807776,78.46314968,2024-06-23,03:51:00
35.93856426,39.15998799,2024-06-23,03:54:00
21.24617468,71.09725654,2024-06-23,03:57:00
22.32336766,42.28299224,2024-06-23,04:00:00
23.87879412,68.16878619,2024-06-23,04:03:00
27.07385509,52.78859299,2024-06-23,04:06:00
21.59506142,47.56306587,2024-06-23,04:09:00
37.50540545,51.12393403,2024-06-23,04:12:00
28.20897461,40.51711255,2024-06-23,04:15:00
23.38640922,64.95193114,2024-06-23,04:18:00
23.13817456,64.32798855,2024-06-23,04:21:00
23.4317587,51.40986031,2024-06-23,04:24:00
37.86194496,41.64268467,2024-06-23,04:27:00
32.10441202,58.42546855,2024-06-23,04:30:00
24.72435574,76.19043811,2024-06-23,04:33:00
38.31761626,41.07273157,2024-06-23,04:36:00
32.2038455,58.08631826,2024-06-23,04:39:00
35.59376787,70.76477028,2024-06-23,04:42:00
18.72208571,51.31826044,2024-06-23,04:45:00
36.29947524,77.4747157,2024-06-23,04:48:00
23.80867349,42.9224524,2024-06-23,04:51:00
20.66675595,52.71089849,2024-06-23,04:54:00
34.35836939,81.13595673,2024-06-23,04:57:00
25.62698605,49.17305661,2024-06-23,05:00:00
22.06494486,71.74121187,2024-06-23,05:03:00
32.67585021,38.80059404,2024-06-23,05:06:00
25.88778366,38.91463049,2024-06-23,05:09:00
22.85083607,66.58380929,2024-06-23,05:12:00
26.64794701,77.47450161,2024-06-23,05:15:00
26.62387958,66.14193773,2024-06-23,05:18:00
35.99851487,44.06139688,2024-06-23,05:21:00
31.17324724,51.96821927,2024-06-23,05:24:00
32.54991305,51.80975882,2024-06-23,05:27:00
29.81441321,39.80228798,2024-06-23,05:30:00
26.57632088,77.97124165,2024-06-23,05:33:00
31.63250602,79.98874797,2024-06-23,05:36:00
29.35212622,74.62516028,2024-06-23,05:39:00
23.68084887,80.29814418,2024-06-23,05:42:00
25.79331036,58.57612451,2024-06-23,05:45:00
35.35780754,43.47058095,2024-06-23,05:48:00
26.17577866,49.68815975,2024-06-23,05:51:00
25.24347945,58.61539851,2024-06-23,05:54:00
24.71948153,48.46178788,2024-06-23,05:57:00
22.91017067,81.1842176,2024-06-23,06:00:00
29.24934733,78.13819685,2024-06-23,06:03:00
23.36019023,67.75524429,2024-06-23,06:06:00
36.40758004,72.08771224,2024-06-23,06:09:00
21.66046051,46.57276631,2024-06-23,06:12:00
32.95292274,45.9757584,2024-06-23,06:15:00
38.97635466,53.18565872,2024-06-23,06:18:00
33.39555033,51.70092003,2024-06-23,06:21:00
32.67296267,73.67754457,2024-06-23,06:24:00
38.01839296,62.53712491,2024-06-23,06:27:00
26.9247091,57.4992787,2024-06-23,06:30:00
20.7085022,46.28363381,2024-06-23,06:33:00
19.76653165,50.75139122,2024-06-23,06:36:00
21.65423092,60.13726891,2024-06-23,06:39:00
37.71880069,61.30742341,2024-06-23,06:42:00
25.97542209,68.78222978,2024-06-23,06:45:00
33.85227925,42.87269159,2024-06-23,06:48:00
21.63330878,79.68005376,2024-06-23,06:51:00
19.29675729,72.71570212,2024-06-23,06:54:00
20.4236021,55.95193505,2024-06-23,06:57:00
23.72082195,41.06579475,2024-06-23,07:00:00
37.9614675,74.51796741,2024-06-23,07:03:00
23.4870717,80.86874415,2024-06-23,07:06:00
27.96633666,67.15196496,2024-06-23,07:09:00
28.96822647,74.62873519,2024-06-23,07:12:00
34.40843976,53.73678344,2024-06-23,07:15:00
28.19488422,54.95007211,2024-06-23,07:18:00
20.21041556,46.44460999,2024-06-23,07:21:00
35.16636729,59.30880621,2024-06-23,07:24:00
23.00983875,75.10687598,2024-06-23,07:27:00
28.27651469,38.53341989,2024-06-23,07:30:00
28.70566694,55.54015959,2024-06-23,07:33:00
32.7472818,79.45846972,2024-06-23,07:36:00
28.89914371,63.97851039,2024-06-23,07:39:00
31.76935889,49.05274944,2024-06-23,07:42:00
20.73887144,71.8820072,2024-06-23,07:45:00
29.08422536,52.63819033,2024-06-23,07:48:00
24.79513237,53.26658131,2024-06-23,07:51:00
26.24073757,81.08616223,2024-06-23,07:54:00
30.36494338,57.92610224,2024-06-23,07:57:00
23.32455848,67.01710011,2024-06-23,08:00:00
30.03237107,48.18695187,2024-06-23,08:03:00
31.0499144,72.79029384,2024-06-23,08:06:00
32.4438152,44.78310634,2024-06-23,08:09:00
19.53476425,53.63320749,2024-06-23,08:12:00
18.85065176,58.49150897,2024-06-23,08:15:00
21.58600692,65.0621897,2024-06-23,08:18:00
22.52197245,64.03483237,2024-06-23,08:21:00
31.98223763,38.54015785,2024-06-23,08:24:00
33.83554035,65.40396796,2024-06-23,08:27:00
32.02993324,38.82512406,2024-06-23,08:30:00
29.41087928,48.82563578,2024-06-23,08:33:00
36.97001733,53.82196283,2024-06-23,08:36:00
32.94288307,43.54830491,2024-06-23,08:39:00
20.3675225,67.3026329,2024-06-23,08:42:00
20.71974191,58.03358695,2024-06-23,08:45:00
22.07712242,77.07679427,2024-06-23,08:48:00
18.41424346,74.69443753,2024-06-23,08:51:00
32.90428464,39.74171335,2024-06-23,08:54:00
31.64161786,44.10637679,2024-06-23,08:57:00
21.16058153,62.84916989,2024-06-23,09:00:00
37.64214802,68.09171348,2024-06-23,09:03:00
21.15491454,75.7342195,2024-06-23,09:06:00
25.39132507,69.05076648,2024-06-23,09:09:00
18.05903381,40.27384184,2024-06-23,09:12:00
25.12656589,59.33438249,2024-06-23,09:15:00
32.33731607,51.42813353,2024-06-23,09:18:00
28.62816569,74.45677482,2024-06-23,09:21:00
23.55873738,54.94503121,2024-06-23,09:24:00
35.17175768,51.46068188,2024-06-23,09:27:00
26.53145526,46.24425971,2024-06-23,09:30:00
27.77166914,56.95199053,2024-06-23,09:33:00
30.61340185,75.6289218,2024-06-23,09:36:00
23.24606653,38.05607968,2024-06-23,09:39:00
31.41232779,47.16794059,2024-06-23,09:42:00
20.87169188,40.86432039,2024-06-23,09:45:00
36.55556494,66.53030954,2024-06-23,09:48:00
29.79165004,45.24378815,2024-06-23,09:51:00
36.84568781,79.29065735,2024-06-23,09:54:00
18.37141443,51.08711839,2024-06-23,09:57:00
36.08277262,66.02262728,2024-06-23,10:00:00
38.53524014,75.64068712,2024-06-23,10:03:00
31.39100413,70.04853368,2024-06-23,10:06:00
29.69384527,75.03976512,2024-06-23,10:09:00
25.62238417,59.1075928,2024-06-23,10:12:00
31.29675672,64.32612136,2024-06-23,10:15:00
35.2758356,64.08274951,2024-06-23,10:18:00
26.66215361,73.76450148,2024-06-23,10:21:00
30.1123302,68.29775513,2024-06-23,10:24:00
25.25559302,71.04840045,2024-06-23,10:27:00
34.87015478,47.40363284,2024-06-23,10:30:00
38.85352296,60.67683643,2024-06-23,10:33:00
35.17145793,39.57614399,2024-06-23,10:36:00
28.24250359,72.62342941,2024-06-23,10:39:00
25.01497262,64.55203422,2024-06-23,10:42:00
26.27249523,42.75389047,2024-06-23,10:45:00
34.17352417,69.48625345,2024-06-23,10:48:00
30.89979917,55.1827885,2024-06-23,10:51:00
21.88008631,79.33967815,2024-06-23,10:54:00
35.05311842,51.91809652,2024-06-23,10:57:00
31.0990177,51.53382038,2024-06-23,11:00:00
22.55072348,75.54862619,2024-06-23,11:03:00
35.01095861,68.68755054,2024-06-23,11:06:00
29.07731908,47.82603725,2024-06-23,11:09:00
33.90801008,41.29684387,2024-06-23,11:12:00
18.98916504,56.31016394,2024-06-23,11:15:00
18.38772107,47.74632561,2024-06-23,11:18:00
36.5241625,72.37280618,2024-06-23,11:21:00
37.53191271,69.29236526,2024-06-23,11:24:00
27.6568748,51.88971383,2024-06-23,11:27:00
28.02453568,57.0376537,2024-06-23,11:30:00
28.92860354,66.45325356,2024-06-23,11:33:00
30.16692857,66.57074743,2024-06-23,11:36:00
32.13554839,63.1229009,2024-06-23,11:39:00
25.19215304,46.48676344,2024-06-23,11:42:00
33.99340104,71.01263397,2024-06-23,11:45:00
20.29012438,48.46842694,2024-06-23,11:48:00
29.20288102,52.63509759,2024-06-23,11:51:00
33.7508084,63.97619937,2024-06-23,11:54:00
31.94056071,46.56752637,2024-06-23,11:57:00
30.30262754,70.15445451,2024-06-23,12:00:00
37.72149571,49.61790901,2024-06-23,12:03:00
21.14271796,79.11290148,2024-06-23,12:06:00
18.67475018,47.96938199,2024-06-23,12:09:00
20.19153474,73.74696145,2024-06-23,12:12:00
31.65832788,75.05305502,2024-06-23,12:15:00
26.61647493,79.64706401,2024-06-23,12:18:00
30.39232542,63.52258189,2024-06-23,12:21:00
32.79448245,51.71232505,2024-06-23,12:24:00
25.54675721,79.97853667,2024-06-23,12:27:00
26.91064859,50.99813383,2024-06-23,12:30:00
38.77958164,44.31105783,2024-06-23,12:33:00
18.23106961,62.72107998,2024-06-23,12:36:00
29.77581797,48.43456102,2024-06-23,12:39:00
20.54039819,77.23720305,2024-06-23,12:42:00
18.85151112,62.90551203,2024-06-23,12:45:00
38.03190689,57.58098304,2024-06-23,12:48:00
23.33581927,68.31792239,2024-06-23,12:51:00
27.77264397,40.37183393,2024-06-23,12:54:00
31.02832649,79.77230005,2024-06-23,12:57:00
31.98420426,51.2495242,2024-06-23,13:00:00
19.99263307,79.51140935,2024-06-23,13:03:00
22.31777601,46.84797898,2024-06-23,13:06:00
38.43627208,41.75538957,2024-06-23,13:09:00
21.71739016,41.59180299,2024-06-23,13:12:00
18.70535639,53.57470499,2024-06-23,13:15:00
38.04933379,71.13208441,2024-06-23,13:18:00
27.51723525,61.72892533,2024-06-23,13:21:00
30.47158501,48.34749426,2024-06-23,13:24:00
26.52609749,64.91045536,2024-06-23,13:27:00
37.34241969,76.45659573,2024-06-23,13:30:00
35.00760834,56.42931733,2024-06-23,13:33:00
36.84630434,78.54995112,2024-06-23,13:36:00
31.16051634,77.86025913,2024-06-23,13:39:00
22.60234037,54.66066515,2024-06-23,13:42:00
25.42587483,73.62423687,2024-06-23,13:45:00
20.08526132,59.99937374,2024-06-23,13:48:00
26.91592163,48.28636202,2024-06-23,13:51:00
30.21643669,79.87300727,2024-06-23,13:54:00
24.1796707,58.4265019,2024-06-23,13:57:00
21.2696214,48.30616759,2024-06-23,14:00:00
32.90367743,59.75512728,2024-06-23,14:03:00
34.12271479,70.140097,2024-06-23,14:06:00
36.29114257,78.41652317,2024-06-23,14:09:00
28.10468596,75.96087403,2024-06-23,14:12:00
25.00396861,43.60686182,2024-06-23,14:15:00
30.19343209,74.8941674,2024-06-23,14:18:00
22.75695999,51.82283819,2024-06-23,14:21:00
20.56517212,49.27816848,2024-06-23,14:24:00
18.41849316,57.7958344,2024-06-23,14:27:00
33.19251835,66.17256015,2024-06-23,14:30:00
23.88017864,76.68392001,2024-06-23,14:33:00
22.08566886,39.35034206,2024-06-23,14:36:00
19.64370139,52.07902279,2024-06-23,14:39:00
30.17321403,63.99941095,2024-06-23,14:42:00
21.75881923,56.25280443,2024-06-23,14:45:00
37.56160538,75.23121858,2024-06-23,14:48:00
23.44207459,57.65934271,2024-06-23,14:51:00
32.04118473,58.11991423,2024-06-23,14:54:00
30.97897523,48.3893111,2024-06-23,14:57:00
30.26308373,70.45657904,2024-06-23,15:00:00
28.85199369,79.58379808,2024-06-23,15:03:00
26.25440613,75.33066077,2024-06-23,15:06:00
37.96377818,78.34920411,2024-06-23,15:09:00
37.90100005,55.21881004,2024-06-23,15:12:00
29.89153246,43.19861206,2024-06-23,15:15:00
32.54629878,57.29781218,2024-06-23,15:18:00
31.46659029,54.6468595,2024-06-23,15:21:00
30.50524479,56.45939719,2024-06-23,15:24:00
26.49668735,71.28493693,2024-06-23,15:27:00
30.24308677,61.60341623,2024-06-23,15:30:00
37.79162365,63.76465412,2024-06-23,15:33:00
18.31229088,55.69426101,2024-06-23,15:36:00
35.09504407,67.75074416,2024-06-23,15:39:00
38.84043525,60.46592322,2024-06-23,15:42:00
29.16231992,46.28767143,2024-06-23,15:45:00
27.52283836,58.87695001,2024-06-23,15:48:00
33.71881682,77.86846116,2024-06-23,15:51:00
26.05486384,68.1064194,2024-06-23,15:54:00
19.23394271,61.05262138,2024-06-23,15:57:00
24.2811075,41.16005328,2024-06-23,16:00:00
29.48061147,73.52634484,2024-06-23,16:03:00
37.40756856,42.73632489,2024-06-23,16:06:00
22.28058393,59.92074605,2024-06-23,16:09:00
24.32216737,77.54725869,2024-06-23,16:12:00
19.78504573,67.3458458,2024-06-23,16:15:00
31.85845796,70.48824338,2024-06-23,16:18:00
23.67640818,64.17415196,2024-06-23,16:21:00
33.85975468,53.69886136,2024-06-23,16:24:00
37.45750356,71.88129158,2024-06-23,16:27:00
26.01715933,72.90003735,2024-06-23,16:30:00
32.7822817,79.39622136,2024-06-23,16:33:00
35.49790239,71.1491586,2024-06-23,16:36:00
26.93286404,50.31058035,2024-06-23,16:39:00
36.55190734,41.65580238,2024-06-23,16:42:00
24.17474745,69.11859986,2024-06-23,16:45:00
18.71531892,48.28415874,2024-06-23,16:48:00
30.05533821,69.97060658,2024-06-23,16:51:00
31.18727889,60.49409555,2024-06-23,16:54:00
21.65127494,55.7252783,2024-06-23,16:57:00
36.02080861,51.48634067,2024-06-23,17:00:00
37.72111925,54.80628439,2024-06-23,17:03:00
20.08994075,46.80082745,2024-06-23,17:06:00
34.15348078,49.62560409,2024-06-23,17:09:00
36.09354546,69.93111448,2024-06-23,17:12:00
22.9634073,47.21001228,2024-06-23,17:15:00
38.87274949,70.23262977,2024-06-23,17:18:00
29.25138974,70.71133193,2024-06-23,17:21:00
32.79551925,39.3070488,2024-06-23,17:24:00
25.14303434,61.0931033,2024-06-23,17:27:00
29.05672935,50.58046616,2024-06-23,17:30:00
22.61640483,80.10841303,2024-06-23,17:33:00
35.10280421,75.47179027,2024-06-23,17:36:00
38.64204198,78.29800327,2024-06-23,17:39:00
38.93488886,60.17567916,2024-06-23,17:42:00
28.05593214,65.69814377,2024-06-23,17:45:00
21.75547582,45.25242536,2024-06-23,17:48:00
37.96583119,58.17393299,2024-06-23,17:51:00
27.35740702,53.24583323,2024-06-23,17:54:00
36.58543299,47.51758222,2024-06-23,17:57:00
21.7526806,71.81692789,2024-06-23,18:00:00
25.96604941,66.56851557,2024-06-23,18:03:00
29.89236215,67.17688678,2024-06-23,18:06:00
20.93929387,73.96846842,2024-06-23,18:09:00
33.58764565,54.17597675,2024-06-23,18:12:00
31.53475002,63.58550902,2024-06-23,18:15:00
21.36367169,47.6595957,2024-06-23,18:18:00
18.0418529,72.03049538,2024-06-23,18:21:00
26.52973027,38.46631254,2024-06-23,18:24:00
27.29019591,50.65531449,2024-06-23,18:27:00
20.20750976,77.32392626,2024-06-23,18:30:00
37.37722111,79.73774727,2024-06-23,18:33:00
22.56823682,65.57500466,2024-06-23,18:36:00
28.19131117,47.32842254,2024-06-23,18:39:00
25.00097293,63.22575853,2024-06-23,18:42:00
18.02308482,43.58677896,2024-06-23,18:45:00
24.43816379,68.09417311,2024-06-23,18:48:00
31.31916242,69.53390368,2024-06-23,18:51:00
19.39718741,40.6394571,2024-06-23,18:54:00
30.57580061,60.2918971,2024-06-23,18:57:00
22.51616591,52.69807052,2024-06-23,19:00:00
28.35694127,55.93842284,2024-06-23,19:03:00
22.08664291,75.37759171,2024-06-23,19:06:00
30.57818007,42.49050933,2024-06-23,19:09:00
32.57947349,71.81445992,2024-06-23,19:12:00
22.76198712,48.95790476,2024-06-23,19:15:00
18.10828862,53.20645496,2024-06-23,19:18:00
30.32878719,58.39334329,2024-06-23,19:21:00
32.40779927,59.10097832,2024-06-23,19:24:00
34.76936813,52.91122041,2024-06-23,19:27:00
30.79575062,76.08648139,2024-06-23,19:30:00
25.2639197,73.77990546,2024-06-23,19:33:00
37.08163941,75.30766096,2024-06-23,19:36:00
33.9475768,66.50500922,2024-06-23,19:39:00
35.65237852,59.57541333,2024-06-23,19:42:00
22.35036277,48.23864636,2024-06-23,19:45:00
31.78896301,55.6272269,2024-06-23,19:48:00
34.81096857,45.96664777,2024-06-23,19:51:00
19.38014281,55.39879336,2024-06-23,19:54:00
29.91325032,58.38617365,2024-06-23,19:57:00
21.06282126,60.33600657,2024-06-23,20:00:00
37.21101263,75.77708667,2024-06-23,20:03:00
22.27204739,53.14085316,2024-06-23,20:06:00
28.36837406,70.30593756,2024-06-23,20:09:00
18.03657251,56.68663608,2024-06-23,20:12:00
26.89584589,43.32958301,2024-06-23,20:15:00
18.99337216,64.57101819,2024-06-23,20:18:00
37.35771895,55.80682479,2024-06-23,20:21:00
19.67378804,62.71193272,2024-06-23,20:24:00
37.05718767,51.92453065,2024-06-23,20:27:00
20.00561426,74.53653945,2024-06-23,20:30:00
31.0774931,67.65140777,2024-06-23,20:33:00
20.71591201,38.56898206,2024-06-23,20:36:00
36.68693169,80.96288504,2024-06-23,20:39:00
23.38215283,74.35406514,2024-06-23,20:42:00
36.29787689,80.39495016,2024-06-23,20:45:00
24.36349844,43.43980332,2024-06-23,20:48:00
